amount,isFraud,Actual_amount_orig,Actual_amount_dest,type_CASH_IN,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER
147373.98,0,33207.0,-147373.97999999998,False,True,False,False,False
3356.01,0,3356.0,0.0,False,False,False,True,False
358963.0,0,3086.0,-358963.00999999995,False,True,False,False,False
251140.96,1,251140.96,0.0,False,False,False,False,True
822361.52,1,822361.52,0.0,False,False,False,False,True
1390048.67,1,1390048.67,0.0,False,False,False,False,True
412511.32,1,412511.32,-412511.32,False,True,False,False,False
3904257.51,1,3904257.51,0.0,False,False,False,False,True
91473.72,0,-91473.70999999996,91473.72,True,False,False,False,False
100026.92,0,0.0,-100026.92000000004,False,True,False,False,False
2719.6,0,0.0,0.0,False,False,False,True,False
432254.84,1,432254.84,0.0,False,False,False,False,True
166437.13,0,-166437.13,166437.13,True,False,False,False,False
130815.54,0,-130815.54000000004,130815.53999999957,True,False,False,False,False
232624.87,0,-232624.87,232624.86999999988,True,False,False,False,False
86671.02,0,-86671.01999999999,86671.02000000002,True,False,False,False,False
7787.77,0,0.0,0.0,False,False,False,True,False
335118.71,0,-335118.71,335118.7100000001,True,False,False,False,False
92057.19,1,92057.19,0.0,False,False,False,False,True
124231.62,0,-124231.62000000011,124231.62000000011,True,False,False,False,False
7431.22,0,0.0,0.0,False,False,False,True,False
22210.1,0,14432.0,0.0,False,False,False,True,False
7821.57,0,0.0,0.0,False,False,False,True,False
98932.38,0,-98932.37999999989,98932.37999999989,True,False,False,False,False
2297122.69,0,0.0,-2297122.69,False,False,False,False,True
652993.91,1,652993.91,0.0,False,False,False,False,True
1001167.03,1,1001167.03,-1001167.04,False,True,False,False,False
575.44,0,575.4399999999987,0.0,False,False,False,True,False
94789.27,0,59830.0,-94789.27,False,True,False,False,False
10000000.0,1,10000000.0,0.0,False,False,False,False,True
371548.21,0,0.0,-371548.20999999996,False,True,False,False,False
41017.6,0,41017.600000000006,0.0,False,False,False,True,False
13019.82,0,0.0,0.0,False,False,False,True,False
38180.99,1,38180.99,0.0,False,False,False,False,True
1882.51,0,1882.5100000000002,0.0,False,False,False,True,False
348398.72,0,30628.0,-348398.72,False,True,False,False,False
10000000.0,1,10000000.0,-10000000.0,False,True,False,False,False
125146.75,1,125146.75,-125146.75,False,True,False,False,False
345538.19,0,160212.0,-345538.19000000006,False,True,False,False,False
10000000.0,1,10000000.0,-10000000.0,False,True,False,False,False
339275.64,1,339275.64,0.0,False,False,False,False,True
186434.64,0,-186434.64,0.0,True,False,False,False,False
945152.97,0,0.0,-1220041.1999999997,False,False,False,False,True
200418.1,1,200418.1,0.0,False,False,False,False,True
749316.7,1,749316.7,-749316.7000000001,False,True,False,False,False
182882.24,0,-182882.25,182882.24,True,False,False,False,False
671516.68,1,671516.68,-671516.67,False,True,False,False,False
381247.3,1,381247.3,0.0,False,False,False,False,True
77425.18,0,0.0,-77425.17999999993,False,True,False,False,False
152724.32,1,152724.32,-152724.32,False,True,False,False,False
703882.14,1,703882.14,0.0,False,False,False,False,True
305598.82,0,-305598.82,305598.81999999983,True,False,False,False,False
3760068.04,1,3760068.04,0.0,False,False,False,False,True
21818.12,0,0.0,0.0,False,False,False,True,False
132973.41,1,132973.41,-132973.41,False,True,False,False,False
47281.55,0,47281.549999999996,-47281.54999999999,False,True,False,False,False
574072.72,1,574072.72,-574072.7200000001,False,True,False,False,False
64176.57,0,-64176.5700000003,64176.56999999983,True,False,False,False,False
1492418.21,0,0.0,-1492418.21,False,False,False,False,True
144643.81,0,-144643.81,144643.81000000006,True,False,False,False,False
6138.71,0,521.0,0.0,False,False,False,True,False
88984.25,0,-88984.25,88984.23999999993,True,False,False,False,False
26945.95,0,14651.75,0.0,False,False,False,True,False
6183.62,0,6183.620000000003,0.0,False,False,False,True,False
777448.03,1,777448.03,-777448.04,False,True,False,False,False
895565.06,1,895565.06,-895565.0599999999,False,True,False,False,False
237776.02,1,237776.02,-237776.01999999996,False,True,False,False,False
5656.44,0,5656.440000000002,0.0,False,False,False,True,False
25933.19,0,0.0,0.0,False,False,False,True,False
26617.1,0,26617.100000000006,0.0,False,False,False,True,False
1644749.94,1,1644749.94,0.0,False,False,False,False,True
513693.13,1,513693.13,0.0,False,False,False,False,True
455372.54,1,455372.54,0.0,False,False,False,False,True
826.09,0,0.0,0.0,False,False,False,True,False
16814.85,0,63.0,0.0,False,False,False,True,False
39108.07,0,0.0,-39108.0700000003,False,True,False,False,False
3890627.92,1,3890627.92,0.0,False,False,False,False,True
7570.19,0,7570.190000000002,0.0,False,False,False,True,False
120067.77,0,61502.0,-120067.76999999955,False,True,False,False,False
430207.22,1,430207.22,0.0,False,False,False,False,True
221077.97,1,221077.97,0.0,False,False,False,False,True
3464.31,0,-3464.3100000005215,-373240.33999999997,True,False,False,False,False
192947.8,0,0.0,-192947.8,False,True,False,False,False
6498297.7,1,6498297.7,0.0,False,False,False,False,True
129183.82,0,5293.0,-129183.82,False,True,False,False,False
166382.83,0,11846.0,-166382.83000000002,False,False,False,False,True
8116.53,1,8116.53,-8116.530000000001,False,True,False,False,False
633610.66,1,633610.66,-633610.66,False,True,False,False,False
10000000.0,1,10000000.0,-10000000.0,False,True,False,False,False
788855.1,1,788855.1,-788855.1,False,True,False,False,False
1230.5,0,-1230.5,0.0,True,False,False,False,False
32690.68,1,32690.68,-32690.679999999702,False,True,False,False,False
132607.22,0,5972.0,-132607.21000000002,False,True,False,False,False
427591.97,0,0.0,-427591.9700000002,False,False,False,False,True
105733.45,1,105733.45,0.0,False,False,False,False,True
36260.12,0,20072.0,0.0,False,False,False,True,False
144330.84,0,29364.0,-144330.84,False,True,False,False,False
2756011.78,1,2756011.78,0.0,False,False,False,False,True
216422.0,1,216422.0,0.0,False,False,False,False,True
4257337.62,1,4257337.62,0.0,False,False,False,False,True
1566057.28,1,1566057.28,0.0,False,False,False,False,True
1663895.14,1,1663895.14,-1663895.14,False,True,False,False,False
10000000.0,1,10000000.0,0.0,False,False,False,False,True
9207.38,1,9207.38,0.0,False,False,False,False,True
104736.92,0,797.0,-104736.92000000001,False,True,False,False,False
234853.95,1,234853.95,-234853.95,False,True,False,False,False
12617.11,0,12617.109999999986,0.0,False,False,False,True,False
54380.21,1,54380.21,-54380.20999999996,False,True,False,False,False
41400.85,0,-41400.860000000335,41400.850000000006,True,False,False,False,False
555731.98,1,555731.98,0.0,False,False,False,False,True
200330.14,0,387.0,-242136.0599999996,False,True,False,False,False
406921.64,0,745.0,-406921.63999999996,False,True,False,False,False
157642.74,0,-157642.74,157642.75,True,False,False,False,False
135100.36,1,135100.36,0.0,False,False,False,False,True
139135.38,0,0.0,-139135.38000000035,False,True,False,False,False
189974.21,0,0.0,-189974.2000000002,False,True,False,False,False
4900487.15,1,4900487.15,0.0,False,False,False,False,True
14057.64,0,0.0,0.0,False,False,False,True,False
266746.42,1,266746.42,0.0,False,False,False,False,True
109401.88,1,109401.88,-109401.88,False,True,False,False,False
835770.84,1,835770.84,-835770.8399999999,False,True,False,False,False
1685692.11,1,1685692.11,0.0,False,False,False,False,True
5644.8,0,0.0,0.0,False,False,False,True,False
48712.12,1,48712.12,0.0,False,False,False,False,True
193563.8,0,3713.0,-193563.81,False,False,False,False,True
4104942.7,1,4104942.7,-4104942.7,False,True,False,False,False
16200.26,0,0.0,0.0,False,False,False,True,False
8020192.15,1,8020192.15,-8020192.140000001,False,True,False,False,False
11155.45,1,11155.45,0.0,False,False,False,False,True
134715.88,0,31966.0,-134715.88,False,True,False,False,False
152042.16,1,152042.16,-152042.16000000003,False,True,False,False,False
103368.58,1,103368.58,0.0,False,False,False,False,True
10276.87,1,10276.87,-10276.869999999995,False,True,False,False,False
34.25,0,34.25,-34.25,False,False,True,False,False
575082.97,1,575082.97,-575082.97,False,True,False,False,False
41892.66,0,41892.66,0.0,False,False,False,True,False
6511.87,0,6511.869999999995,0.0,False,False,False,True,False
40013.19,1,40013.19,0.0,False,False,False,False,True
1693962.01,1,1693962.01,0.0,False,False,False,False,True
1061353.33,1,1061353.33,-1061353.33,False,True,False,False,False
306450.14,0,8595.0,-306450.14,False,True,False,False,False
29904.32,0,-29904.320000000298,29904.319999999832,True,False,False,False,False
442722.01,1,442722.01,-442722.01,False,True,False,False,False
297557.28,0,-297557.28000000026,297557.27999999997,True,False,False,False,False
25473.11,1,25473.11,-25473.11,False,True,False,False,False
2799902.39,1,2799902.39,0.0,False,False,False,False,True
14879.61,0,14879.61,-14879.61,False,True,False,False,False
4079.61,0,4079.609999999986,0.0,False,False,False,True,False
2536.11,0,0.0,0.0,False,False,False,True,False
542461.74,0,0.0,-542461.74,False,True,False,False,False
206985.26,1,206985.26,0.0,False,False,False,False,True
1048100.0,1,1048100.0,0.0,False,False,False,False,True
148138.9,0,0.0,-148138.90999999968,False,False,False,False,True
96533.86,0,707.0,-96533.86,False,True,False,False,False
2023920.09,1,2023920.09,0.0,False,False,False,False,True
2828068.73,1,2828068.73,0.0,False,False,False,False,True
49423.31,1,49423.31,0.0,False,False,False,False,True
119728.59,0,0.0,-119728.58999999985,False,False,False,False,True
52093.64,0,52093.64,-52093.639999999956,False,True,False,False,False
54596.37,0,0.0,-54596.380000000005,False,True,False,False,False
127657.86,0,0.0,-127657.85999999999,False,True,False,False,False
51183.25,1,51183.25,-51183.25,False,True,False,False,False
121814.87,0,3019.0,-121814.86000000034,False,True,False,False,False
23639.56,1,23639.56,-23639.570000000007,False,True,False,False,False
131050.76,1,131050.76,0.0,False,False,False,False,True
235763.38,1,235763.38,-235763.38,False,True,False,False,False
376367.26,1,376367.26,0.0,False,False,False,False,True
22949.56,0,0.0,0.0,False,False,False,True,False
449199.47,1,449199.47,-449199.47000000003,False,True,False,False,False
149975.43,1,149975.43,-149975.43,False,True,False,False,False
74177.92,1,74177.92,0.0,False,False,False,False,True
65564.36,0,0.0,-65564.3600000001,False,True,False,False,False
111467.61,1,111467.61,-111467.60999999999,False,True,False,False,False
143275.81,1,143275.81,0.0,False,False,False,False,True
352020.66,0,5702.0,-352020.6599999999,False,True,False,False,False
447474.67,1,447474.67,0.0,False,False,False,False,True
3242183.64,1,3242183.64,-3242183.64,False,True,False,False,False
208654.88,0,-208654.87999999896,208654.88,True,False,False,False,False
21252.96,0,21252.96,0.0,False,False,False,True,False
253261.36,1,253261.36,-253261.36,False,True,False,False,False
14279.89,1,14279.89,983.0,False,True,False,False,False
146908.38,1,146908.38,-146908.3799999999,False,True,False,False,False
2757431.53,1,2757431.53,0.0,False,False,False,False,True
218484.48,0,-218484.48000000045,218484.49,True,False,False,False,False
11070.29,1,11070.29,0.0,False,False,False,False,True
118106.94,1,118106.94,-118106.93999999994,False,True,False,False,False
1614533.06,0,0.0,-1614533.06,False,False,False,False,True
2739248.3,1,2739248.3,0.0,False,False,False,False,True
70753.9,1,70753.9,0.0,False,False,False,False,True
554522.67,1,554522.67,-554522.6599999999,False,True,False,False,False
2885466.96,1,2885466.96,0.0,False,False,False,False,True
1170282.92,1,1170282.92,-1170282.92,False,True,False,False,False
6317.22,0,6317.22,0.0,False,False,False,True,False
298754.96,1,298754.96,-298754.9600000002,False,True,False,False,False
227955.85,1,227955.85,0.0,False,False,False,False,True
204030.2,1,204030.2,0.0,False,False,False,False,True
736370.54,1,736370.54,-736370.5299999999,False,True,False,False,False
116481.5,0,-116481.5,116481.5,True,False,False,False,False
57701.37,0,276.0,-57701.37,False,True,False,False,False
330756.72,1,330756.72,0.0,False,False,False,False,True
133632.24,1,133632.24,0.0,False,False,False,False,True
32527.0,1,32527.0,-32527.0,False,True,False,False,False
526071.46,1,526071.46,-526071.4500000001,False,True,False,False,False
3545.07,0,3545.070000000007,0.0,False,False,False,True,False
932.82,0,932.8199999999997,0.0,False,False,False,True,False
653151.55,1,653151.55,0.0,False,False,False,False,True
334330.96,0,0.0,-334330.96999999974,False,True,False,False,False
8056.96,0,438.0,0.0,False,False,False,True,False
506923.53,1,506923.53,0.0,False,False,False,False,True
1031608.37,1,1031608.37,-1031608.37,False,True,False,False,False
1165171.47,1,1165171.47,-1165171.46,False,True,False,False,False
10000000.0,0,0.0,-33946497.64,False,False,False,False,True
133262.43,0,0.0,-133262.43000000005,False,True,False,False,False
209514.95,0,0.0,-209514.94999999925,False,False,False,False,True
11078.25,0,136.0,0.0,False,False,False,True,False
861406.83,1,861406.83,0.0,False,False,False,False,True
59263.88,1,59263.88,-59263.87999999989,False,True,False,False,False
28936.11,1,28936.11,0.0,False,False,False,False,True
133369.76,0,133369.76,-133369.76,False,True,False,False,False
126434.51,0,0.0,-126434.51000000001,False,True,False,False,False
39829.32,0,39829.32,0.0,False,False,False,True,False
1743864.1,1,1743864.1,0.0,False,False,False,False,True
36511.51,0,0.0,0.0,False,False,False,True,False
408068.76,0,-408068.77,408068.7599999998,True,False,False,False,False
256475.92,0,-256475.91999999993,-47745.37999999995,True,False,False,False,False
335967.91,0,16763.0,-335967.91,False,True,False,False,False
112486.46,1,0.0,-112486.45999999999,False,True,False,False,False
5527.34,0,5527.3399999999965,0.0,False,False,False,True,False
427373.65,1,427373.65,-427373.64,False,True,False,False,False
9063.08,0,9063.080000000016,0.0,False,False,False,True,False
188758.55,0,0.0,-188758.5499999998,False,True,False,False,False
519265.17,0,0.0,-519265.16000000003,False,True,False,False,False
34261.66,0,0.0,-34261.65000000002,False,True,False,False,False
256051.37,0,5284.0,-256051.36,False,True,False,False,False
137964.09,0,-137964.08999999985,137964.08999999997,True,False,False,False,False
330218.85,1,330218.85,0.0,False,False,False,False,True
263633.0,0,0.0,-263633.0,False,True,False,False,False
237943.62,1,237943.62,-237943.61000000034,False,True,False,False,False
22546.14,0,20433.0,0.0,False,False,False,True,False
3042111.54,1,3042111.54,0.0,False,False,False,False,True
10000000.0,1,10000000.0,0.0,False,False,False,False,True
18982.32,1,18982.32,-18982.319999999832,False,True,False,False,False
5484.05,0,5484.049999999988,0.0,False,False,False,True,False
1767886.02,1,1767886.02,0.0,False,False,False,False,True
12301.52,0,0.0,0.0,False,False,False,True,False
189854.19,0,189854.2,-189854.18999999994,False,True,False,False,False
10427.26,0,6421.0,0.0,False,False,False,True,False
5430.03,0,4364.0,0.0,False,False,False,True,False
226402.77,1,226402.77,0.0,False,False,False,False,True
405062.33,1,405062.33,-405062.3300000001,False,True,False,False,False
283976.3,1,283976.3,-283976.30000000005,False,True,False,False,False
369448.2,1,369448.2,-369448.2,False,True,False,False,False
14924.86,0,14924.86,0.0,False,False,False,True,False
892213.56,1,892213.56,0.0,False,False,False,False,True
